C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_467.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_467.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_467.jpg,0,0.6901594,0,30.11093
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_566.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_566.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_566.jpg,0,0.3934031,0,30.0317
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_670.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_670.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_670.jpg,0,0.08142504,0,29.7771
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_772.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_772.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_772.jpg,0,0,0,29.49353
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_871.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_871.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_871.jpg,0,0,0,29.19721
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_27_971.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_27_971.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_27_971.jpg,0,0.3050241,0,29.21906
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_072.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_072.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_072.jpg,0,0.6072085,0,29.60995
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_175.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_175.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_175.jpg,0,0.9152277,0,30.16843
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_277.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_277.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_277.jpg,0,1,0,30.19006
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_379.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_379.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_379.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_488.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_488.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_488.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_589.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_589.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_589.jpg,0,1,0,30.19032
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_693.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_693.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_693.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_798.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_798.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_798.jpg,-0.25,1,0,30.17478
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_28_902.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_28_902.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_28_902.jpg,0,0.6857157,0,30.11232
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_008.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_008.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_008.jpg,0,0.3714698,0,30.03352
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_110.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_110.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_110.jpg,0,0.06176969,0,29.75458
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_214.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_214.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_214.jpg,0,0,0,29.46756
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_319.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_319.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_319.jpg,0,0,0,29.17155
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_424.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_424.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_424.jpg,0,0,0,28.87863
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_530.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_530.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_530.jpg,0,0.31749,0,28.93874
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_632.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_632.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_632.jpg,0,0.6227147,0,29.3483
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_738.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_738.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_738.jpg,0,0.9404834,0,30.13602
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_846.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_846.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_846.jpg,0,1,0,30.19014
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_29_948.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_29_948.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_29_948.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_055.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_055.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_055.jpg,-0.25,1,0,30.17473
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_159.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_159.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_159.jpg,0,1,0,30.18999
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_267.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_267.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_267.jpg,0,0.6786689,0,30.111
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_365.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_365.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_365.jpg,0,0.3788474,0,30.03537
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_472.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_472.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_472.jpg,0,0.0590454,0,29.75005
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_577.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_577.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_577.jpg,0,0,0,29.46211
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_677.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_677.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_677.jpg,0,0,0,29.16541
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_790.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_790.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_790.jpg,0,0.3366878,0,29.2452
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_891.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_891.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_891.jpg,0,0.6369137,0,29.66871
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_30_989.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_30_989.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_30_989.jpg,0,0.9324454,0,30.17167
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_091.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_091.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_091.jpg,0,1,0,30.18995
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_195.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_195.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_195.jpg,-0.25,1,0,30.17506
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_300.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_300.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_300.jpg,-0.5000001,1,0,30.14611
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_402.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_402.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_402.jpg,0,0.6933469,0,30.11269
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_508.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_508.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_508.jpg,0,0.3789459,0,30.03543
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_613.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_613.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_613.jpg,0,0.0609552,0,29.75397
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_721.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_721.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_721.jpg,0,0,0,29.4677
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_820.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_820.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_820.jpg,0,0,0,29.17221
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_31_921.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_31_921.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_31_921.jpg,0,0,0,28.87977
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_022.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_022.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_022.jpg,0,0,0,28.58981
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_122.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_122.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_122.jpg,0,0.3000231,0,28.61316
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_225.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_225.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_225.jpg,0,0.6059897,0,29.009
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_326.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_326.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_326.jpg,0,0.9123641,0,29.76899
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_427.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_427.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_427.jpg,0,1,0,30.19046
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_528.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_528.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_528.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_636.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_636.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_636.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_735.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_735.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_735.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_838.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_838.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_838.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_32_937.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_32_937.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_32_937.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_038.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_038.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_038.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_140.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_140.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_140.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_245.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_245.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_245.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_342.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_342.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_342.jpg,0,1,0,30.19045
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_444.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_444.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_444.jpg,0,1,0,30.19031
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_547.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_547.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_547.jpg,0,1,0,30.19033
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_649.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_649.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_649.jpg,0,1,0,30.19031
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_750.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_750.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_750.jpg,0,1,0,30.19032
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_851.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_851.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_851.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_33_947.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_33_947.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_33_947.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_051.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_051.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_051.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_153.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_153.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_153.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_252.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_252.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_252.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_354.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_354.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_354.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_456.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_456.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_456.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_560.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_560.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_560.jpg,-0.25,1,0,30.17475
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_660.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_660.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_660.jpg,0,1,0,30.18985
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_762.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_762.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_762.jpg,0,1,0,30.19026
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_863.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_863.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_863.jpg,0,1,0,30.19031
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_34_965.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_34_965.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_34_965.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_062.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_062.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_062.jpg,0,1,0,30.19025
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_163.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_163.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_163.jpg,0,0.6965288,0,30.11539
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_262.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_262.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_262.jpg,0,0.4020867,0,30.0412
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_361.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_361.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_361.jpg,0,0.1045081,0,29.84265
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_463.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_463.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_463.jpg,0,0,0,29.56175
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_562.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_562.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_562.jpg,0,0.2973079,0,29.57136
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_660.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_660.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_660.jpg,0,0.5936519,0,29.94275
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_760.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_760.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_760.jpg,0,0.8920314,0,30.16183
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_859.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_859.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_859.jpg,0,1,0,30.18975
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_35_959.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_35_959.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_35_959.jpg,-0.25,1,0,30.1748
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_061.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_061.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_061.jpg,-0.5000001,1,0,30.14528
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_163.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_163.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_163.jpg,0,0.6919491,0,30.11224
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_264.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_264.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_264.jpg,0,0.3891712,0,30.03781
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_367.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_367.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_367.jpg,0,0.08555502,0,29.82394
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_464.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_464.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_464.jpg,0,0,0,29.53994
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_569.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_569.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_569.jpg,0,0.306559,0,29.55968
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_664.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_664.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_664.jpg,0,0.5988863,0,29.9382
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_766.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_766.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_766.jpg,0,0.9030223,0,30.16462
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_863.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_863.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_863.jpg,0,0.6084896,0,30.09331
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_36_962.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_36_962.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_36_962.jpg,0,0.3143092,0,30.01907
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_37_060.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_37_060.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_37_060.jpg,0,0.6102964,0,30.08923
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_37_161.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_37_161.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_37_161.jpg,0,0.9085309,0,30.1659
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_37_256.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_37_256.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_37_256.jpg,0,1,0,30.19
C:\Users\KIIT\Desktop\self\IMG\center_2020_01_03_15_26_37_356.jpg,C:\Users\KIIT\Desktop\self\IMG\left_2020_01_03_15_26_37_356.jpg,C:\Users\KIIT\Desktop\self\IMG\right_2020_01_03_15_26_37_356.jpg,0,1,0,30.19028
